file,path,volume,month,etype,title,author,strategy
06_loose_These_Things_I_Know.txt,May,Vol34,May,article,These Things I Know,,loose
07_loose_Letters_to_President_Grant_From_His_Mother.txt,May,Vol34,May,article,Letters to President Grant From His Mother,,loose
08_loose_Heights.txt,May,Vol34,May,article,Heights,,loose
09_loose_Pioneer_Cookery.txt,May,Vol34,May,article,Pioneer Cookery,,loose
10_loose_Nostalgia.txt,May,Vol34,May,article,Nostalgia,,loose
11_loose_Summer_Work_Meeting.txt,May,Vol34,May,article,Summer Work Meeting,,loose
12_loose_Notes_From_the_Field.txt,May,Vol34,May,article,Notes From the Field,,loose
01_loose_June.txt,June,Vol34,June,article,June,,loose
02_loose_The_Prophet_Brigham_Young.txt,June,Vol34,June,article,The Prophet Brigham Young,,loose
03_loose_Contest_Announcements_1947.txt,June,Vol34,June,article,Contest Announcements 1947,,loose
04_loose_The_Cycle.txt,June,Vol34,June,article,The Cycle,,loose
05_loose_June_Pageantry.txt,June,Vol34,June,article,June Pageantry,,loose
06_loose_We_Want_to_Write.txt,June,Vol34,June,article,We Want to Write,,loose
07_loose_Transition.txt,June,Vol34,June,article,Transition,,loose
08_loose_Resignation.txt,June,Vol34,June,article,Resignation,,loose
09_loose_Busy_Fingers.txt,June,Vol34,June,article,Busy Fingers,,loose
10_loose_It_s_Up_to_the_Women.txt,June,Vol34,June,article,It s Up to the Women,,loose
11_loose_Utah_Pioneer_Women_Poets.txt,June,Vol34,June,article,Utah Pioneer Women Poets,,loose
12_loose_Perception.txt,June,Vol34,June,article,Perception,,loose
13_loose_Honeymoon_Garden.txt,June,Vol34,June,article,Honeymoon Garden,,loose
14_loose_Sixty_Years_Ago.txt,June,Vol34,June,article,Sixty Years Ago,,loose
15_loose_Woman_s_Sphere.txt,June,Vol34,June,article,Woman s Sphere,,loose
16_loose_Instructions_to_Magazine_Representatives_and_Subscribers.txt,June,Vol34,June,article,Instructions to Magazine Representatives and Subscribers,,loose
17_loose_Entertaining_at_a_Cabin_in_the_Canyon.txt,June,Vol34,June,article,Entertaining at a Cabin in the Canyon,,loose
18_loose_Sego_Lilies.txt,June,Vol34,June,article,Sego Lilies,,loose
19_loose_Plan_for_Christmas_in_June.txt,June,Vol34,June,article,Plan for Christmas in June,,loose
20_loose_Divine_Leadership.txt,June,Vol34,June,article,Divine Leadership,,loose
01_loose_Instructions_to_Magazine_Representatives_and_Subscribers.txt,July,Vol34,July,article,Instructions to Magazine Representatives and Subscribers,,loose
02_loose_Fourth_of_July.txt,July,Vol34,July,article,Fourth of July,,loose
03_loose_Covered_Wagons.txt,July,Vol34,July,article,Covered Wagons,,loose
04_loose_Call_It_a_Day.txt,July,Vol34,July,article,Call It a Day,,loose
05_loose_Birthday_Greetings_to_Sister_Augusta_Winters_Grant.txt,July,Vol34,July,article,Birthday Greetings to Sister Augusta Winters Grant,,loose
06_loose_Pioneer_Woman.txt,July,Vol34,July,article,Pioneer Woman,,loose
07_loose_The_Arts_Section_of_the_Utah_Centennial_Celebration.txt,July,Vol34,July,article,The Arts Section of the Utah Centennial Celebration,,loose
08_loose_Little_Pioneers.txt,July,Vol34,July,article,Little Pioneers,,loose
09_loose_Pioneer_Gardenmaking.txt,July,Vol34,July,article,Pioneer Gardenmaking,,loose
10_loose_A_Little_of_Mary.txt,July,Vol34,July,article,A Little of Mary,,loose
11_loose_Notes_on_Authors_of_the_Lessons.txt,July,Vol34,July,lesson,Notes on Authors of the Lessons,,loose
01_loose_Visiting_Teachers_How_They_Traveled.txt,August,Vol34,August,visiting_teachers_message,Visiting Teachers How They Traveled,,loose
02_loose_The_Visiting_Teacher.txt,August,Vol34,August,visiting_teachers_message,The Visiting Teacher,,loose
03_loose_Evening.txt,August,Vol34,August,article,Evening,,loose
04_loose_A_Visit_to_the_Hawaiian_Islands.txt,August,Vol34,August,article,A Visit to the Hawaiian Islands,,loose
05_loose_The_Place.txt,August,Vol34,August,article,The Place,,loose
06_loose_Be_Gay_for_Once.txt,August,Vol34,August,article,Be Gay for Once,,loose
07_loose_Centennial_Return.txt,August,Vol34,August,fiction,Centennial Return,,loose
08_loose_Sixty_Years_Ago.txt,August,Vol34,August,article,Sixty Years Ago,,loose
09_loose_Woman_s_Sphere.txt,August,Vol34,August,article,Woman s Sphere,,loose
10_loose_Remembrance.txt,August,Vol34,August,article,Remembrance,,loose
11_loose_Happy_Landings.txt,August,Vol34,August,article,Happy Landings,,loose
12_loose_A_Place_in_the_Country_IV_The_Chickens.txt,August,Vol34,August,article,A Place in the Country IV The Chickens,,loose
13_loose_How_the_Magazine_Fortifies_the_Visiting_Teacher.txt,August,Vol34,August,visiting_teachers_message,How the Magazine Fortifies the Visiting Teacher,,loose
14_loose_Magazine_Promotion.txt,August,Vol34,August,article,Magazine Promotion,,loose
15_loose_Our_Baby.txt,August,Vol34,August,article,Our Baby,,loose
16_loose_August_Coolers.txt,August,Vol34,August,article,August Coolers,,loose
17_loose_Soul_Food.txt,August,Vol34,August,article,Soul Food,,loose
18_loose_Myra_Kirkman.txt,August,Vol34,August,article,Myra Kirkman,,loose
19_loose_Jean_Ridges_Jennings.txt,August,Vol34,August,article,Jean Ridges Jennings,,loose
01_loose_Always_a_Frontier.txt,September,Vol34,September,article,Always a Frontier,,loose
02_loose_Beauty.txt,September,Vol34,September,article,Beauty,,loose
03_loose_Nostalgia.txt,September,Vol34,September,article,Nostalgia,,loose
04_loose_September_Fruits.txt,September,Vol34,September,article,September Fruits,,loose
05_loose_Sixty_Years_Ago.txt,September,Vol34,September,article,Sixty Years Ago,,loose
06_loose_New_England_and_the_Church.txt,September,Vol34,September,article,New England and the Church,,loose
07_loose_Inspiration.txt,September,Vol34,September,article,Inspiration,,loose
08_loose_Memories.txt,September,Vol34,September,article,Memories,,loose
09_loose_Silk_Cotton_and_Wool_Produced_in_Utah.txt,September,Vol34,September,article,Silk Cotton and Wool Produced in Utah,,loose
10_loose_The_Spinning_Wheel.txt,September,Vol34,September,article,The Spinning Wheel,,loose
11_loose_A_Place_in_the_Country_V_Neighbors.txt,September,Vol34,September,article,A Place in the Country V Neighbors,,loose
12_loose_Union_Fort_Monument.txt,September,Vol34,September,article,Union Fort Monument,,loose
13_loose_Woman_s_Sphere.txt,September,Vol34,September,article,Woman s Sphere,,loose
14_loose_Ward_Relief_Society_Conferences_November_2_1947.txt,September,Vol34,September,article,Ward Relief Society Conferences November 2 1947,,loose
15_loose_Annual_Report_1946.txt,September,Vol34,September,article,Annual Report 1946,,loose
16_loose_A_Strange_Ransom.txt,September,Vol34,September,article,A Strange Ransom,,loose
17_loose_Rhythm.txt,September,Vol34,September,article,Rhythm,,loose
01_loose_The_Kidnaping.txt,October,Vol34,October,article,The Kidnaping,,loose
02_loose_Where_Trails_Run_Out_Chapter_9.txt,October,Vol34,October,article,Where Trails Run Out Chapter 9,,loose
03_loose_Sixty_Years_Ago.txt,October,Vol34,October,article,Sixty Years Ago,,loose
04_loose_Woman_s_Sphere.txt,October,Vol34,October,article,Woman s Sphere,,loose
05_loose_Editorial_Diamond_Jubilee_of_Women_s_Periodical.txt,October,Vol34,October,article,Editorial Diamond Jubilee of Women s Periodical,,loose
06_loose_Isabel_B_Callister_Resigns_from_General_Board.txt,October,Vol34,October,article,Isabel B Callister Resigns from General Board,,loose
07_loose_In_Memoriam_Edith_Grant_Young_Passes.txt,October,Vol34,October,article,In Memoriam Edith Grant Young Passes,,loose
08_loose_Notes_From_the_Field.txt,October,Vol34,October,article,Notes From the Field,,loose
09_loose_Theology_Gabriel_s_Annunciation_of_John_and_Jesus_The_Babe_of_Bethlehem.txt,October,Vol34,October,lesson,Theology Gabriel s Annunciation of John and Jesus The Babe of Bethlehem,,loose
10_loose_Visiting_Teachers_Messages_Social_Activities.txt,October,Vol34,October,visiting_teachers_message,Visiting Teachers Messages Social Activities,,loose
11_loose_Work_Meeting_Sewing_Altering_the_Pattern_to_Suit_the_Figure_Type.txt,October,Vol34,October,article,Work Meeting Sewing Altering the Pattern to Suit the Figure Type,,loose
12_loose_Literature_Epistles_of_the_Doctrine_and_Covenants.txt,October,Vol34,October,article,Literature Epistles of the Doctrine and Covenants,,loose
13_loose_Social_Science_Chastity.txt,October,Vol34,October,article,Social Science Chastity,,loose
14_loose_Prayer_of_a_Pipe_Organ_Frontispiece.txt,October,Vol34,October,article,Prayer of a Pipe Organ Frontispiece,,loose
15_loose_Vignette_of_October.txt,October,Vol34,October,article,Vignette of October,,loose
16_loose_Discovery.txt,October,Vol34,October,article,Discovery,,loose
17_loose_The_Shallow_Streams.txt,October,Vol34,October,article,The Shallow Streams,,loose
18_loose_Storm_and_Calm.txt,October,Vol34,October,article,Storm and Calm,,loose
19_loose_Autumn_Day.txt,October,Vol34,October,article,Autumn Day,,loose
20_loose_The_Joy_of_Doing.txt,October,Vol34,October,article,The Joy of Doing,,loose
21_loose_Dusk_on_the_Beach.txt,October,Vol34,October,article,Dusk on the Beach,,loose
22_loose_To_Find_To_Lose.txt,October,Vol34,October,article,To Find To Lose,,loose
23_loose_Seventy_fifth_Birthday_Year.txt,October,Vol34,October,article,Seventy fifth Birthday Year,,loose
24_loose_Utah_Entertains_the_Governors.txt,October,Vol34,October,article,Utah Entertains the Governors,,loose
25_loose_Vesta_P_Crawford_Appointed_Associate_Editor_of_The_Relief_Society_Magazine.txt,October,Vol34,October,article,Vesta P Crawford Appointed Associate Editor of The Relief Society Magazine,,loose
26_loose_The_Gift_Drawer.txt,October,Vol34,October,article,The Gift Drawer,,loose
27_loose_Vanity_Stool_and_Hamper.txt,October,Vol34,October,article,Vanity Stool and Hamper,,loose
01_loose_A_Man_Must_Work.txt,November,Vol34,November,article,A Man Must Work,,loose
02_loose_Where_Trails_Run_Out_Chapter_10.txt,November,Vol34,November,article,Where Trails Run Out Chapter 10,,loose
03_loose_Christmas_Or_a_Reasonable_Facsimile.txt,November,Vol34,November,article,Christmas Or a Reasonable Facsimile,,loose
04_loose_Sixty_Years_Ago.txt,November,Vol34,November,article,Sixty Years Ago,,loose
05_loose_Woman_s_Sphere.txt,November,Vol34,November,article,Woman s Sphere,,loose
06_loose_Editorial_Bless_the_Food.txt,November,Vol34,November,article,Editorial Bless the Food,,loose
07_loose_Notes_From_the_Field.txt,November,Vol34,November,article,Notes From the Field,,loose
08_loose_Theology_The_Boy_of_Nazareth_In_the_Wilderness_of_Judea.txt,November,Vol34,November,lesson,Theology The Boy of Nazareth In the Wilderness of Judea,,loose
09_loose_Visiting_Teachers_Messages_Cultural_Activities.txt,November,Vol34,November,visiting_teachers_message,Visiting Teachers Messages Cultural Activities,,loose
10_loose_Work_Meeting_Sewing_Sleeve_Fitting_and_Shoulder_Pads.txt,November,Vol34,November,article,Work Meeting Sewing Sleeve Fitting and Shoulder Pads,,loose
11_loose_Literature_Prayers_of_the_Doctrine_and_Covenants.txt,November,Vol34,November,article,Literature Prayers of the Doctrine and Covenants,,loose
12_loose_Social_Science_The_Observance_of_the_Sabbath_Day.txt,November,Vol34,November,article,Social Science The Observance of the Sabbath Day,,loose
13_loose_All_That_Lifts_to_Beauty_Frontispiece.txt,November,Vol34,November,article,All That Lifts to Beauty Frontispiece,,loose
14_loose_Anchored.txt,November,Vol34,November,article,Anchored,,loose
15_loose_First_School.txt,November,Vol34,November,article,First School,,loose
16_loose_Thanksgiving.txt,November,Vol34,November,article,Thanksgiving,,loose
17_loose_Confidentially.txt,November,Vol34,November,article,Confidentially,,loose
18_loose_Gems.txt,November,Vol34,November,article,Gems,,loose
19_loose_Thelma_Ireland.txt,November,Vol34,November,article,Thelma Ireland,,loose
20_loose_Prayer.txt,November,Vol34,November,article,Prayer,,loose
21_loose_The_Golden_Thread.txt,November,Vol34,November,article,The Golden Thread,,loose
22_loose_Vigil.txt,November,Vol34,November,article,Vigil,,loose
23_loose_Revealed.txt,November,Vol34,November,article,Revealed,,loose
24_loose_On_a_Fiftieth_Wedding_Anniversary.txt,November,Vol34,November,article,On a Fiftieth Wedding Anniversary,,loose
25_loose_Silver_Death.txt,November,Vol34,November,article,Silver Death,,loose
26_loose_Reading_and_Writing_in_Deseret.txt,November,Vol34,November,article,Reading and Writing in Deseret,,loose
27_loose_The_Joys_of_Welfare_Service.txt,November,Vol34,November,article,The Joys of Welfare Service,,loose
28_loose_Sewing_in_Pioneer_Days.txt,November,Vol34,November,article,Sewing in Pioneer Days,,loose
29_loose_Breakfasts.txt,November,Vol34,November,article,Breakfasts,,loose
30_loose_Real_Bargains.txt,November,Vol34,November,article,Real Bargains,,loose
01_loose_Christmas_by_Emergency.txt,December,Vol34,December,article,Christmas by Emergency,,loose
02_loose_Skids_for_Scarlett.txt,December,Vol34,December,article,Skids for Scarlett,,loose
03_loose_Where_Trails_Run_Out_Chapter_11.txt,December,Vol34,December,article,Where Trails Run Out Chapter 11,,loose
04_loose_Sixty_Years_Ago.txt,December,Vol34,December,article,Sixty Years Ago,,loose
05_loose_Woman_s_Sphere.txt,December,Vol34,December,article,Woman s Sphere,,loose
06_loose_Editorial_Where_Peace_Begins.txt,December,Vol34,December,article,Editorial Where Peace Begins,,loose
07_loose_Support_the_Family_Hour.txt,December,Vol34,December,article,Support the Family Hour,,loose
08_loose_Notes_to_the_Field_Organizations_and_Reorganizations_of_Mission_and_Stake_Relief.txt,December,Vol34,December,article,Notes to the Field Organizations and Reorganizations of Mission and Stake Relief,,loose
09_loose_Watch_This_Month.txt,December,Vol34,December,article,Watch This Month,,loose
10_loose_Notes_From_the_Field_Relief_Society_Centennial_Programs_and_Other_Activities.txt,December,Vol34,December,article,Notes From the Field Relief Society Centennial Programs and Other Activities,,loose
11_loose_Theology_From_Judea_to_Galilee_Early_Incidents_in_Our_Lord_s_Public_Ministry.txt,December,Vol34,December,lesson,Theology From Judea to Galilee Early Incidents in Our Lord s Public Ministry,,loose
12_loose_Work_Meeting_Sewing.txt,December,Vol34,December,article,Work Meeting Sewing,,loose
13_loose_Literature_Visions_of_the_Doctrine_and_Covenants.txt,December,Vol34,December,article,Literature Visions of the Doctrine and Covenants,,loose
14_loose_Social_Science_Refinement.txt,December,Vol34,December,article,Social Science Refinement,,loose
15_loose_To_Him_Again_Frontispiece.txt,December,Vol34,December,article,To Him Again Frontispiece,,loose
16_loose_Christmas_Eve.txt,December,Vol34,December,article,Christmas Eve,,loose
17_loose_Winter_Delight.txt,December,Vol34,December,article,Winter Delight,,loose
18_loose_Immortal_Song.txt,December,Vol34,December,article,Immortal Song,,loose
19_loose_Christmas_Prayer.txt,December,Vol34,December,article,Christmas Prayer,,loose
20_loose_Dilemma.txt,December,Vol34,December,article,Dilemma,,loose
21_loose_Winter_Blossoming.txt,December,Vol34,December,article,Winter Blossoming,,loose
22_loose_Christmas_Shopping.txt,December,Vol34,December,article,Christmas Shopping,,loose
23_loose_Winter_Splendor.txt,December,Vol34,December,article,Winter Splendor,,loose
24_loose_Lights.txt,December,Vol34,December,article,Lights,,loose
25_loose_Bread_and_Age.txt,December,Vol34,December,article,Bread and Age,,loose
26_loose_Legend.txt,December,Vol34,December,article,Legend,,loose
27_loose_Sincerity.txt,December,Vol34,December,article,Sincerity,,loose
28_loose_Plan_for_Financing_a_Relief_Society_Building.txt,December,Vol34,December,article,Plan for Financing a Relief Society Building,,loose
29_loose_Make_the_Children_Happy.txt,December,Vol34,December,article,Make the Children Happy,,loose
30_loose_The_Annual_General_Relief_Society_Conference.txt,December,Vol34,December,article,The Annual General Relief Society Conference,,loose
31_loose_Velma_N_Simonsen_Named_Second_Counselor_in_General_Presidency.txt,December,Vol34,December,article,Velma N Simonsen Named Second Counselor in General Presidency,,loose
32_loose_Gertrude_R_Garff_Released_as_Counselor_in_General_Presidency.txt,December,Vol34,December,article,Gertrude R Garff Released as Counselor in General Presidency,,loose
33_loose_Peace_Be_Still.txt,December,Vol34,December,article,Peace Be Still,,loose
