"AmyBrownLyman_1" "AmyBrownLyman_2" "AmyBrownLyman_3" "AmyBrownLyman_4" "JamesHAnderson_1" "JamesHAnderson_2" "JamesHAnderson_3" "JamesHAnderson_4" "AnnieWellsCannon_1" "AnnieWellsCannon_2" "AnnieWellsCannon_3" "AnnieWellsCannon_4" "JanetteAHyde_1" "JanetteAHyde_2" "JanetteAHyde_3" "JanetteAHyde_4" "LaleneHHart_1" "LaleneHHart_2" "LaleneHHart_3" "ElsieCCarroll_1" "ElsieCCarroll_2" "ElsieCCarroll_3" "ElsieCCarroll_4" "LucyRoseMiddleton_1" "LucyRoseMiddleton_2" "SusaYoungGates_1" "SusaYoungGates_2" "SusaYoungGates_3" "SusaYoungGates_4" "RuthMoenchBell_1" "RuthMoenchBell_2" "RuthMoenchBell_3" "RuthMoenchBell_4" "AliceLouiseReynolds_1" "AliceLouiseReynolds_2" "AliceLouiseReynolds_3" "AliceLReynolds_1" "AliceLReynolds_2" "AliceLReynolds_3" "AnnieDPalmer_1" "AnnieDPalmer_2"
"robert" 0.00236339572698053 0.00237309855478298 0.00475567708952562 0 0 0 0 0 0.0239923224568138 0 0.00802246289610911 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103551827689759 0 0.0104624398409709 0 0 0 0 0 0.0526962936940102 0.0349711488022382 0 0.0327118089630357 0.0326211058554885 0 0 0.0732708089097304
"rock" 0 0 0 0.00237051084508712 0 0 0.00700476323900252 0 0 0.00800256081946223 0.00802246289610911 0.0160590974787217 0 0 0 0 0 0 0 0 0.0268781077812122 0 0 0 0 0 0.135543738921906 0.0104624398409709 0.0103928497193931 0 0 0 0 0.0175654312313367 0 0 0 0 0 0.0146028037383178 0
"running" 0.00236339572698053 0.00711929566434894 0 0.00237051084508712 0.00688373373717905 0.00690226394257316 0 0 0 0.00800256081946223 0.00802246289610911 0 0.0438532378307265 0 0 0 0 0 0 0.0401983116709098 0.0268781077812122 0.0133351113481798 0 0 0 0.0103551827689759 0.0104264414555312 0.0104624398409709 0 0.0112714156898106 0 0.011368804001819 0 0 0 0.0174978127734033 0 0 0.0162760416666667 0 0
"samoan" 0.0118169786349026 0 0 0.0426691952115681 0 0 0 0.00701213098660683 0 0 0 0 0 0 0 0 0 0.0154106950223455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"satisfaction" 0.00709018718094158 0.00949239421913192 0.00475567708952562 0 0.0206512012115371 0.00690226394257316 0.00700476323900252 0 0.0159948816378759 0.00800256081946223 0.00802246289610911 0 0.029235491887151 0.0145369966564908 0 0 0.0151538111835127 0 0 0.0133994372236366 0 0 0 0 0 0.0103551827689759 0 0 0 0 0.0113830392714855 0 0 0 0 0 0 0 0 0 0
"seek" 0.00236339572698053 0.00711929566434894 0.00475567708952562 0.00237051084508712 0.0137674674743581 0 0 0 0.0159948816378759 0 0 0.0240886462180825 0.0146177459435755 0 0.0145074713477441 0 0.0303076223670253 0.0154106950223455 0 0 0 0 0 0 0 0.0103551827689759 0.0104264414555312 0 0.0103928497193931 0 0 0 0 0 0 0.0349956255468067 0 0.0163105529277443 0 0 0
"severe" 0.00236339572698053 0 0.00713351563428843 0 0.0206512012115371 0.0345113197128658 0.0280190529560101 0 0 0.0160051216389245 0.00802246289610911 0.0160590974787217 0.0146177459435755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113481615978212 0 0 0 0.0163559044815178 0 0 0.0146028037383178 0
"sides" 0.00709018718094158 0.00237309855478298 0 0.00474102169017423 0.00688373373717905 0 0 0 0 0 0 0.0160590974787217 0.0146177459435755 0.0145369966564908 0 0.0146842878120411 0 0 0 0 0 0 0 0.015008254539997 0.0302160447197462 0.0103551827689759 0.0312793243665937 0.0104624398409709 0 0 0 0 0 0.0175654312313367 0.0174855744011191 0 0 0.0163105529277443 0 0.0146028037383178 0.0146541617819461
"slice" 0 0 0.00713351563428843 0 0.00688373373717905 0.00690226394257316 0 0 0 0 0 0 0 0 0.0290149426954882 0.0146842878120411 0 0 0.0151584053357587 0 0.0268781077812122 0 0 0.060033018159988 0.151080223598731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"standards" 0.00236339572698053 0.0189847884382638 0 0.00711153253526135 0.00688373373717905 0 0 0.00701213098660683 0 0.00800256081946223 0 0 0.0146177459435755 0 0 0 0.0151538111835127 0 0.0151584053357587 0 0 0.0266702226963595 0 0 0 0 0.0104264414555312 0.0104624398409709 0 0 0 0 0 0 0.0174855744011191 0 0.0163559044815178 0 0 0 0.0146541617819461
"steps" 0.00236339572698053 0.00711929566434894 0 0 0.00688373373717905 0.00690226394257316 0 0 0 0 0 0.0160590974787217 0.029235491887151 0 0 0 0 0 0 0.0267988744472732 0 0.0133351113481798 0 0 0 0 0.0417057658221249 0 0.0207856994387861 0.0338142470694319 0 0 0.0113481615978212 0 0.0349711488022382 0 0 0 0 0 0
"streets" 0 0 0.00475567708952562 0.00237051084508712 0.0137674674743581 0.00690226394257316 0.00700476323900252 0.0210363929598205 0.00799744081893794 0 0 0.00802954873936085 0 0 0 0 0.0151538111835127 0 0 0 0 0 0 0 0 0.0103551827689759 0 0 0.0415713988775722 0 0 0 0 0 0 0 0.0163559044815178 0.0489316587832328 0.0325520833333333 0.0146028037383178 0
"superintendent" 0.00236339572698053 0.00474619710956596 0.00951135417905124 0.00948204338034847 0.00688373373717905 0 0.014009526478005 0.0140242619732137 0.0159948816378759 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0209248796819418 0 0 0 0 0 0 0 0.0349956255468067 0.0163559044815178 0 0 0 0.0146541617819461
"terrible" 0.00236339572698053 0.00237309855478298 0.00475567708952562 0 0.0206512012115371 0.0138045278851463 0.00700476323900252 0.00701213098660683 0.00799744081893794 0 0 0 0 0 0.0145074713477441 0 0.0151538111835127 0 0 0 0.0134390538906061 0.0133351113481798 0.0268420346262247 0 0 0 0 0 0.0207856994387861 0 0 0.011368804001819 0 0 0.0174855744011191 0 0 0 0 0.0438084112149533 0
"thanksgiving" 0 0.00711929566434894 0.00237783854476281 0 0 0.00690226394257316 0 0 0 0 0 0.0240886462180825 0.0730887297178775 0 0 0 0 0 0 0 0 0.0666755567408988 0.0134210173131123 0.030016509079994 0.0453240670796193 0 0 0 0 0 0 0 0 0 0.0174855744011191 0 0 0 0 0 0
"treated" 0.00472679145396105 0.0118654927739149 0.00713351563428843 0.00711153253526135 0.0137674674743581 0 0.00700476323900252 0 0 0 0 0 0 0 0.0145074713477441 0 0.0151538111835127 0.0154106950223455 0.0151584053357587 0 0 0 0 0 0.0151080223598731 0 0.0208528829110625 0 0 0 0 0.011368804001819 0 0 0 0 0 0 0 0.0146028037383178 0
"adams" 0.0236339572698053 0.00474619710956596 0 0.00711153253526135 0 0 0 0.0140242619732137 0 0.00800256081946223 0.0160449257922182 0.0240886462180825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174978127734033 0 0 0 0 0
"advantage" 0.00472679145396105 0.00237309855478298 0.0118891927238141 0 0.00688373373717905 0.00690226394257316 0.014009526478005 0.00701213098660683 0.0159948816378759 0 0 0 0 0 0.0580298853909764 0.0146842878120411 0 0 0 0.0133994372236366 0 0 0.0134210173131123 0.015008254539997 0 0.0103551827689759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"affair" 0.0165437700888637 0.00474619710956596 0 0.0165935759156098 0 0 0 0 0 0 0 0.00802954873936085 0 0.0145369966564908 0 0 0 0 0 0.0133994372236366 0 0 0.0134210173131123 0 0 0 0 0 0.0103928497193931 0 0 0 0.0226963231956423 0 0 0 0 0 0 0.0146028037383178 0
"agencies" 0.0141803743618832 0.0237309855478298 0.00713351563428843 0.00237051084508712 0 0 0 0 0.00799744081893794 0 0 0 0 0 0.0145074713477441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293083235638921
"amusement" 0.0094535829079221 0.00711929566434894 0.00475567708952562 0.00948204338034847 0.00688373373717905 0 0.00700476323900252 0 0.00799744081893794 0 0 0.00802954873936085 0 0 0 0 0 0 0 0.0133994372236366 0 0 0 0 0 0.0103551827689759 0 0 0 0.0225428313796213 0 0.011368804001819 0 0 0 0.0349956255468067 0 0 0 0 0
"arrival" 0.00472679145396105 0.00237309855478298 0.00713351563428843 0.00948204338034847 0.00688373373717905 0.00690226394257316 0 0.00701213098660683 0.00799744081893794 0 0 0.0160590974787217 0 0 0.0145074713477441 0 0 0 0 0 0.0134390538906061 0 0 0 0.0151080223598731 0 0 0.0104624398409709 0 0 0 0.011368804001819 0 0 0 0 0 0 0.0325520833333333 0.0146028037383178 0
"attending" 0.00236339572698053 0.0118654927739149 0.00713351563428843 0.00948204338034847 0.00688373373717905 0 0.00700476323900252 0.00701213098660683 0 0.00800256081946223 0.0240673886883273 0 0 0.0290739933129815 0 0 0 0 0 0 0 0 0 0 0 0.0207103655379517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"autumn" 0.00236339572698053 0.00237309855478298 0.00475567708952562 0.00474102169017423 0 0 0 0.00701213098660683 0.00799744081893794 0.00800256081946223 0.0240673886883273 0 0.0146177459435755 0.0145369966564908 0 0 0 0 0 0 0 0 0 0.090049527239982 0 0 0 0 0 0 0.022766078542971 0 0 0 0 0.0174978127734033 0.0163559044815178 0 0 0 0
"beets" 0 0 0.00475567708952562 0.00237051084508712 0.0137674674743581 0.00690226394257316 0 0.00701213098660683 0 0 0 0 0 0.0145369966564908 0.0580298853909764 0.117474302496329 0 0.0154106950223455 0 0 0 0 0 0 0.0453240670796193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"behalf" 0.00709018718094158 0.00711929566434894 0.00713351563428843 0.00474102169017423 0 0 0.00700476323900252 0.00701213098660683 0.00799744081893794 0.00800256081946223 0.0160449257922182 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0207103655379517 0 0 0 0 0 0 0 0.0351308624626735 0 0 0 0 0.0325520833333333 0 0
"belgium" 0.00472679145396105 0 0.00237783854476281 0 0.0206512012115371 0.041413583655439 0.0210142897170076 0.0140242619732137 0 0 0.0401123144805455 0.00802954873936085 0 0.0145369966564908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"below" 0 0.00237309855478298 0 0.00474102169017423 0 0 0 0 0.00799744081893794 0 0 0 0 0 0 0.0146842878120411 0 0.0154106950223455 0.0151584053357587 0 0 0 0 0.015008254539997 0.0151080223598731 0.0207103655379517 0.0208528829110625 0.0418497593638837 0 0 0 0.011368804001819 0.0226963231956423 0.0351308624626735 0.0174855744011191 0 0.0163559044815178 0 0 0 0
"build" 0.00472679145396105 0.00711929566434894 0 0.00474102169017423 0 0.00690226394257316 0.00700476323900252 0 0.00799744081893794 0.0160051216389245 0 0.0240886462180825 0.029235491887151 0 0 0.0146842878120411 0 0 0 0 0 0 0.0134210173131123 0 0 0 0 0 0.0103928497193931 0 0 0 0.0113481615978212 0 0 0 0 0.0326211058554885 0.0162760416666667 0 0
"burden" 0 0 0 0.00474102169017423 0.0206512012115371 0.00690226394257316 0.00700476323900252 0.0210363929598205 0 0.00800256081946223 0 0 0 0 0.0145074713477441 0 0 0 0 0 0 0 0.0134210173131123 0 0 0 0.0208528829110625 0.0104624398409709 0.0103928497193931 0.0112714156898106 0.0113830392714855 0.022737608003638 0 0 0 0 0 0.0163105529277443 0 0.0146028037383178 0.0146541617819461
"cakes" 0 0 0.00713351563428843 0.00474102169017423 0 0 0 0 0 0 0 0 0.0146177459435755 0.0581479866259631 0.0580298853909764 0.0146842878120411 0 0.0154106950223455 0.0606336213430347 0 0 0 0 0.015008254539997 0.0151080223598731 0 0 0 0 0 0 0 0.0113481615978212 0.0175654312313367 0 0 0 0 0 0 0
"carpet" 0.0118169786349026 0 0.00475567708952562 0.00711153253526135 0 0 0 0 0 0 0 0 0 0 0 0 0.0151538111835127 0.030821390044691 0 0 0 0 0 0 0 0.0103551827689759 0.0208528829110625 0 0 0 0.0796812749003984 0 0 0 0 0 0 0 0 0 0.0146541617819461
"cora" 0.0212705615428247 0.0213578869930468 0.00475567708952562 0.00474102169017423 0 0 0 0 0.00799744081893794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146541617819461
"costume" 0.00709018718094158 0.00474619710956596 0.00237783854476281 0 0 0.00690226394257316 0 0.00701213098660683 0 0 0 0.0160590974787217 0.0146177459435755 0.0145369966564908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174855744011191 0 0 0.0815527646387213 0.09765625 0 0
"covers" 0.00472679145396105 0.00474619710956596 0.00713351563428843 0.00237051084508712 0.00688373373717905 0 0 0 0 0 0.0160449257922182 0 0.029235491887151 0 0 0 0.0151538111835127 0.0462320850670365 0.0303168106715174 0 0.0134390538906061 0 0 0 0 0.0103551827689759 0.0104264414555312 0.0104624398409709 0 0.0112714156898106 0 0 0 0 0 0 0 0 0 0 0
"diet" 0.00236339572698053 0.00474619710956596 0 0.00237051084508712 0 0 0 0 0 0 0 0 0.0146177459435755 0 0.0870448280864645 0.0587371512481645 0 0 0 0 0 0 0 0 0.105756156519112 0 0 0 0 0 0.0113830392714855 0 0.0113481615978212 0 0 0 0 0 0 0 0
"emphasized" 0.0094535829079221 0.0118654927739149 0.0118891927238141 0.0118525542254356 0 0 0.00700476323900252 0 0 0 0 0 0.029235491887151 0 0 0 0 0 0 0 0 0.0133351113481798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146028037383178 0
"establish" 0.00709018718094158 0.0142385913286979 0.00713351563428843 0.00711153253526135 0.00688373373717905 0.00690226394257316 0 0.00701213098660683 0 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0.0266702226963595 0 0 0 0.0207103655379517 0 0.0104624398409709 0 0 0 0 0 0 0 0 0 0 0 0 0
"expenses" 0.00236339572698053 0.00237309855478298 0.0118891927238141 0.00711153253526135 0.0137674674743581 0.00690226394257316 0.0280190529560101 0 0 0 0.0160449257922182 0 0.0146177459435755 0 0 0 0 0.0154106950223455 0 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0 0.011368804001819 0 0 0 0 0 0 0 0 0.0146541617819461
"fast" 0 0.00237309855478298 0 0.00237051084508712 0.0137674674743581 0.00690226394257316 0.00700476323900252 0.00701213098660683 0 0 0 0.00802954873936085 0 0 0 0 0 0.030821390044691 0 0 0 0 0 0.030016509079994 0 0.0103551827689759 0 0.0209248796819418 0 0.0112714156898106 0.0113830392714855 0.034106412005457 0 0.0175654312313367 0 0 0 0 0 0.0146028037383178 0.0293083235638921
"foot" 0.00236339572698053 0 0.00237783854476281 0.00237051084508712 0 0.00690226394257316 0 0.00701213098660683 0.00799744081893794 0.0240076824583867 0 0 0 0 0 0 0 0 0.045475216007276 0 0.0134390538906061 0 0.040263051939337 0 0 0 0.0208528829110625 0.0104624398409709 0 0.0338142470694319 0 0 0 0 0 0 0 0 0 0.0292056074766355 0
"freely" 0.00236339572698053 0.0118654927739149 0 0.00711153253526135 0.00688373373717905 0.0138045278851463 0 0.0140242619732137 0 0.00800256081946223 0.0160449257922182 0 0 0 0.0145074713477441 0 0.0151538111835127 0.0154106950223455 0.0151584053357587 0 0.0134390538906061 0 0 0 0 0.0103551827689759 0 0 0 0 0 0 0 0 0 0 0 0.0163105529277443 0 0 0
"fully" 0.0118169786349026 0.00237309855478298 0.00713351563428843 0.00474102169017423 0.0206512012115371 0 0 0 0.0159948816378759 0 0 0.00802954873936085 0 0 0.0145074713477441 0.0146842878120411 0 0.030821390044691 0 0 0 0 0 0 0 0 0.0104264414555312 0 0 0 0 0 0 0 0 0 0.0163559044815178 0 0 0 0.0146541617819461
"furniture" 0 0 0.00951135417905124 0 0 0 0 0.00701213098660683 0 0 0.00802246289610911 0 0 0.0145369966564908 0 0 0 0.0154106950223455 0.0151584053357587 0.0133994372236366 0.0403171616718183 0.0266702226963595 0 0 0 0.0414207310759035 0.0104264414555312 0 0 0 0 0 0 0.0175654312313367 0 0 0 0.0326211058554885 0 0 0.0146541617819461
"garfield" 0.0094535829079221 0.0213578869930468 0 0.0189640867606969 0 0 0 0.00701213098660683 0 0 0 0 0 0 0 0 0 0.0154106950223455 0 0 0 0 0 0 0 0 0 0.0104624398409709 0 0 0 0 0 0 0 0 0 0 0 0 0
"gentle" 0.00236339572698053 0 0 0 0 0.0138045278851463 0 0.00701213098660683 0 0.0240076824583867 0.0160449257922182 0.0160590974787217 0 0 0 0 0 0 0 0 0 0.0133351113481798 0 0 0 0 0 0.0104624398409709 0 0.0450856627592426 0.022766078542971 0 0.0113481615978212 0 0 0 0.0327118089630357 0 0 0.0292056074766355 0
"god^s" 0.00236339572698053 0 0.00951135417905124 0.00474102169017423 0 0 0 0.00701213098660683 0.00799744081893794 0 0.00802246289610911 0.00802954873936085 0 0 0 0.0146842878120411 0 0 0 0 0.0537562155624244 0 0 0 0 0.0103551827689759 0 0 0.0207856994387861 0 0.0113830392714855 0 0 0 0 0 0 0 0.0162760416666667 0.0438084112149533 0
"harley" 0 0 0 0 0 0 0 0 0 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.261482492041837 0 0 0 0 0 0 0 0 0
"he^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0401983116709098 0.0134390538906061 0.120016002133618 0.0536840692524493 0 0 0 0 0 0 0.0225428313796213 0 0 0.0226963231956423 0 0.0349711488022382 0 0 0 0 0 0.0146541617819461
"henry" 0.00472679145396105 0.00474619710956596 0.00475567708952562 0 0.00688373373717905 0 0.014009526478005 0.00701213098660683 0.00799744081893794 0.00800256081946223 0.0160449257922182 0 0 0 0 0 0 0 0 0 0.0134390538906061 0.0266702226963595 0 0 0 0.0414207310759035 0 0.0104624398409709 0 0 0 0.011368804001819 0 0.0175654312313367 0 0 0 0 0 0 0
"hills" 0 0.00237309855478298 0.00713351563428843 0 0 0 0 0 0.00799744081893794 0.0400128040973111 0.00802246289610911 0.0160590974787217 0 0 0 0 0 0 0 0 0.0268781077812122 0 0 0 0 0.0103551827689759 0.0312793243665937 0.0313873195229127 0 0 0 0 0 0 0 0 0 0.0163105529277443 0 0 0.0146541617819461
"inches" 0 0 0.00237783854476281 0 0 0 0.00700476323900252 0.0140242619732137 0 0 0 0 0.0438532378307265 0.0436109899694723 0 0.0440528634361234 0.0303076223670253 0.0462320850670365 0.0303168106715174 0 0 0 0 0.015008254539997 0.0453240670796193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"intelligent" 0.00472679145396105 0.00474619710956596 0 0.00474102169017423 0.00688373373717905 0.0138045278851463 0 0 0.0159948816378759 0 0 0.0160590974787217 0 0.0145369966564908 0 0 0 0 0.0151584053357587 0 0 0 0 0 0.0151080223598731 0.0207103655379517 0.0208528829110625 0.0104624398409709 0 0 0 0 0 0 0.0174855744011191 0.0174978127734033 0 0.0163105529277443 0 0 0
"janis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0940733772342427 0.226696892919056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"japan" 0.00236339572698053 0 0 0 0.00688373373717905 0.041413583655439 0.014009526478005 0.0631091788794615 0.00799744081893794 0 0.00802246289610911 0.00802954873936085 0.0146177459435755 0 0 0 0 0.0154106950223455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jensen" 0.00709018718094158 0.00711929566434894 0.0142670312685769 0.0142230650705227 0 0 0 0 0.0159948816378759 0 0 0 0 0.0145369966564908 0 0 0 0 0 0 0 0 0 0 0 0.0310655483069276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"junior" 0 0 0 0.00237051084508712 0 0 0 0 0 0 0 0 0.0146177459435755 0.0290739933129815 0 0 0 0 0 0 0 0.053340445392719 0.201315259696685 0 0 0 0 0 0 0 0 0 0 0.0175654312313367 0 0 0 0 0 0 0
"language" 0.0094535829079221 0.00237309855478298 0.00475567708952562 0.00711153253526135 0.00688373373717905 0 0.00700476323900252 0 0.00799744081893794 0 0.00802246289610911 0.0160590974787217 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103551827689759 0.0104264414555312 0 0.0103928497193931 0 0 0 0 0 0 0.0174978127734033 0.0163559044815178 0.0163105529277443 0.0162760416666667 0.0146028037383178 0
"lead" 0.00472679145396105 0.00711929566434894 0.00237783854476281 0 0 0.00690226394257316 0.00700476323900252 0.00701213098660683 0 0.00800256081946223 0 0 0.0146177459435755 0 0 0 0.0151538111835127 0 0 0 0 0 0 0.015008254539997 0 0 0 0 0.0103928497193931 0.0338142470694319 0 0 0.0113481615978212 0 0 0.0174978127734033 0.0163559044815178 0.0163105529277443 0 0.0438084112149533 0
"linen" 0.00236339572698053 0 0.00475567708952562 0 0 0.00690226394257316 0 0 0 0.00800256081946223 0 0.00802954873936085 0 0 0 0 0.0303076223670253 0.0154106950223455 0 0 0 0 0 0.015008254539997 0 0 0.0104264414555312 0.125549278091651 0.0103928497193931 0 0 0 0 0 0 0 0 0 0 0 0
"listen" 0 0.00237309855478298 0 0.00474102169017423 0 0 0.00700476323900252 0 0.0239923224568138 0 0.00802246289610911 0 0 0 0 0 0.0303076223670253 0 0 0 0 0.0133351113481798 0 0 0 0.0207103655379517 0.0104264414555312 0 0.0103928497193931 0 0.0341491178144565 0.011368804001819 0 0 0.0349711488022382 0 0.0163559044815178 0.0163105529277443 0 0.0146028037383178 0
"massachusetts" 0.00472679145396105 0 0.00237783854476281 0.00474102169017423 0.00688373373717905 0 0.0210142897170076 0.0140242619732137 0 0.0160051216389245 0.0160449257922182 0 0.0146177459435755 0 0 0 0 0 0 0 0 0 0 0 0.0151080223598731 0.0103551827689759 0.0104264414555312 0 0 0 0 0 0 0 0 0.0349956255468067 0.0327118089630357 0.0163105529277443 0 0 0
"memories" 0 0 0.00237783854476281 0.00474102169017423 0 0 0 0 0.0239923224568138 0.0160051216389245 0 0.00802954873936085 0 0.0145369966564908 0 0 0 0 0 0.0133994372236366 0.0403171616718183 0 0 0 0 0 0 0 0.0103928497193931 0 0.022766078542971 0 0.0567408079891058 0.0175654312313367 0 0 0 0 0 0.0146028037383178 0
"mental" 0.00472679145396105 0.00711929566434894 0.00475567708952562 0.00237051084508712 0 0 0 0 0.00799744081893794 0.0160051216389245 0 0.00802954873936085 0.0146177459435755 0 0 0 0 0 0 0.0133994372236366 0.0268781077812122 0.0133351113481798 0.0134210173131123 0 0 0 0.0104264414555312 0.0104624398409709 0 0.0112714156898106 0.0113830392714855 0 0 0 0 0 0.0163559044815178 0 0 0 0.0146541617819461
"moving" 0.00472679145396105 0.00474619710956596 0 0.00237051084508712 0.0137674674743581 0.00690226394257316 0 0.0280485239464273 0 0 0 0 0.029235491887151 0 0 0 0 0.0154106950223455 0 0 0 0 0 0 0 0.0103551827689759 0.0104264414555312 0.0104624398409709 0 0.0225428313796213 0.0113830392714855 0 0 0 0 0 0 0.0326211058554885 0 0 0.0146541617819461
"otherwise" 0 0.00237309855478298 0 0.00711153253526135 0.0206512012115371 0 0.014009526478005 0 0 0.0160051216389245 0.00802246289610911 0.00802954873936085 0 0 0.0290149426954882 0.0293685756240822 0.0151538111835127 0.0154106950223455 0 0 0.0134390538906061 0 0 0 0 0 0 0 0.0103928497193931 0.0112714156898106 0 0 0 0.0175654312313367 0 0.0174978127734033 0 0 0 0 0
"outer" 0 0.00237309855478298 0.00475567708952562 0 0 0 0 0 0 0 0 0 0 0.0145369966564908 0.0290149426954882 0.0146842878120411 0 0 0.0151584053357587 0 0 0 0 0 0.0151080223598731 0 0.0521322072776561 0.0418497593638837 0 0 0.0113830392714855 0.011368804001819 0.0113481615978212 0 0 0 0 0.0489316587832328 0 0 0
"palace" 0 0 0 0 0 0 0 0.00701213098660683 0 0 0.0240673886883273 0 0 0 0 0 0 0 0 0 0 0.0133351113481798 0 0 0 0.0207103655379517 0.0521322072776561 0 0 0 0 0 0 0.0878271561566836 0.0174855744011191 0 0 0.0326211058554885 0.0651041666666667 0 0
"pearl" 0.0259973529967858 0.00949239421913192 0 0.00711153253526135 0 0 0 0 0 0 0.00802246289610911 0 0 0.0145369966564908 0.0145074713477441 0 0 0 0 0 0 0 0.0134210173131123 0 0 0.0207103655379517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"philadelphia" 0 0.00237309855478298 0.0142670312685769 0.00237051084508712 0.00688373373717905 0.00690226394257316 0.014009526478005 0.00701213098660683 0 0 0.0320898515844364 0 0.0438532378307265 0 0 0 0 0 0 0 0 0 0.0134210173131123 0 0 0 0 0.0209248796819418 0.0103928497193931 0 0 0 0 0 0 0 0 0 0 0 0
"physical" 0.00709018718094158 0.00711929566434894 0.00237783854476281 0.00474102169017423 0 0.00690226394257316 0 0.00701213098660683 0 0.00800256081946223 0.00802246289610911 0 0 0 0.0145074713477441 0.0293685756240822 0 0.0154106950223455 0 0 0.0134390538906061 0 0 0 0 0 0.0104264414555312 0 0.0311785491581792 0 0 0 0 0 0 0 0 0 0.0162760416666667 0 0.0146541617819461
"pleasing" 0.00709018718094158 0.00237309855478298 0.00237783854476281 0.0142230650705227 0.0137674674743581 0.00690226394257316 0 0 0 0.00800256081946223 0.00802246289610911 0.0160590974787217 0 0 0 0 0.0151538111835127 0 0 0 0 0 0 0 0.0151080223598731 0.0103551827689759 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146028037383178 0.0293083235638921
"principal" 0 0.00711929566434894 0.00475567708952562 0.00237051084508712 0.0137674674743581 0 0 0 0.00799744081893794 0 0.00802246289610911 0 0 0 0.0145074713477441 0 0 0 0 0 0 0.0800106680890785 0 0 0 0 0.0104264414555312 0.0104624398409709 0 0 0.0113830392714855 0 0 0.0351308624626735 0 0 0.0163559044815178 0.0163105529277443 0 0 0
"produced" 0.00472679145396105 0.00237309855478298 0.00237783854476281 0.00237051084508712 0 0.00690226394257316 0 0 0 0 0.0320898515844364 0.00802954873936085 0 0.0290739933129815 0.0145074713477441 0 0 0 0 0.0133994372236366 0 0 0 0 0.0302160447197462 0 0 0 0 0 0 0 0.0113481615978212 0 0 0 0.0490677134445535 0 0.048828125 0 0
"progressive" 0.0118169786349026 0.0189847884382638 0.00951135417905124 0.00237051084508712 0.00688373373717905 0 0 0 0.00799744081893794 0 0 0 0.029235491887151 0 0 0 0 0 0 0.0133994372236366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162760416666667 0 0
"quick" 0 0 0.00237783854476281 0 0 0 0 0 0 0 0.00802246289610911 0 0 0.0145369966564908 0.0435224140432323 0.0146842878120411 0.0303076223670253 0 0 0.066997186118183 0.0134390538906061 0 0.0134210173131123 0 0 0 0.0104264414555312 0.0313873195229127 0 0 0.0113830392714855 0 0 0 0 0 0.0327118089630357 0 0 0.0146028037383178 0
"railroad" 0 0.00237309855478298 0 0.00474102169017423 0.00688373373717905 0.00690226394257316 0 0 0 0.00800256081946223 0.0240673886883273 0.0160590974787217 0 0.0145369966564908 0 0 0 0 0 0 0 0 0 0 0 0 0.0104264414555312 0.104624398409709 0 0 0 0 0 0 0 0 0 0.0163105529277443 0 0 0
"rd" 0.00236339572698053 0.00949239421913192 0.00713351563428843 0.0165935759156098 0 0 0 0 0.0239923224568138 0.00800256081946223 0.0160449257922182 0 0 0 0.0145074713477441 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103928497193931 0 0 0 0 0 0 0 0.0163559044815178 0 0 0 0
